image_path,signed_speedA,signed_speedB,behaviorA,behaviorB,behavior,time_in_ms,record,source
DataSet/Record_2025-08-08_19-36-02/Images/1754676004218.png,3.8,60.0,FORWARD,FORWARD,FORWARD,1754676004218,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004234.png,4.6,60.0,FORWARD,FORWARD,FORWARD,1754676004234,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004250.png,5.5,60.0,FORWARD,FORWARD,FORWARD,1754676004250,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004267.png,6.4,60.0,FORWARD,FORWARD,FORWARD,1754676004267,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004285.png,7.3,60.0,FORWARD,FORWARD,FORWARD,1754676004285,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004303.png,8.3,60.0,FORWARD,FORWARD,FORWARD,1754676004303,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004321.png,9.2,60.0,FORWARD,FORWARD,FORWARD,1754676004321,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004343.png,10.4,60.0,FORWARD,FORWARD,FORWARD,1754676004343,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004364.png,11.5,60.0,FORWARD,FORWARD,FORWARD,1754676004364,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004385.png,12.6,60.0,FORWARD,FORWARD,FORWARD,1754676004385,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004404.png,13.6,60.0,FORWARD,FORWARD,FORWARD,1754676004404,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004420.png,14.5,60.0,FORWARD,FORWARD,FORWARD,1754676004420,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004435.png,15.3,60.0,FORWARD,FORWARD,FORWARD,1754676004435,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004463.png,16.7,60.0,FORWARD,FORWARD,FORWARD,1754676004463,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004515.png,19.5,60.0,FORWARD,FORWARD,FORWARD,1754676004515,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004559.png,21.8,60.0,FORWARD,FORWARD,FORWARD,1754676004559,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004609.png,24.5,60.0,FORWARD,FORWARD,FORWARD,1754676004609,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004655.png,26.9,60.0,FORWARD,FORWARD,FORWARD,1754676004655,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004689.png,28.7,60.0,FORWARD,FORWARD,FORWARD,1754676004689,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004733.png,31.0,60.0,FORWARD,FORWARD,FORWARD,1754676004733,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004784.png,33.7,60.0,FORWARD,FORWARD,FORWARD,1754676004784,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004825.png,35.9,60.0,FORWARD,FORWARD,FORWARD,1754676004825,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004870.png,38.3,60.0,FORWARD,FORWARD,FORWARD,1754676004870,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004918.png,40.8,60.0,FORWARD,FORWARD,FORWARD,1754676004918,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676004959.png,43.0,60.0,FORWARD,FORWARD,FORWARD,1754676004959,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676005002.png,45.3,60.0,FORWARD,FORWARD,FORWARD,1754676005002,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676005045.png,47.6,60.0,FORWARD,FORWARD,FORWARD,1754676005045,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676005085.png,49.7,60.0,FORWARD,FORWARD,FORWARD,1754676005085,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676005132.png,52.2,60.0,FORWARD,FORWARD,FORWARD,1754676005132,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676005194.png,0.0,0.0,STOP,STOP,STOP,1754676005194,Record_2025-08-08_19-36-02_seq19,real
DataSet/Record_2025-08-08_19-36-02/Images/1754676005424.png,1.4,1.4,FORWARD,FORWARD,FORWARD,1754676005424,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676005436.png,2.6,2.6,FORWARD,FORWARD,FORWARD,1754676005436,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676005453.png,4.4,4.4,FORWARD,FORWARD,FORWARD,1754676005453,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676005467.png,5.9,5.9,FORWARD,FORWARD,FORWARD,1754676005467,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676005482.png,7.5,7.5,FORWARD,FORWARD,FORWARD,1754676005482,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676005499.png,9.3,9.3,FORWARD,FORWARD,FORWARD,1754676005499,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676005514.png,10.9,10.9,FORWARD,FORWARD,FORWARD,1754676005514,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676005540.png,13.7,13.7,FORWARD,FORWARD,FORWARD,1754676005540,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676005585.png,18.4,18.4,FORWARD,FORWARD,FORWARD,1754676005585,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676005629.png,23.1,23.1,FORWARD,FORWARD,FORWARD,1754676005629,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676005684.png,28.9,28.9,FORWARD,FORWARD,FORWARD,1754676005684,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676005732.png,34.0,34.0,FORWARD,FORWARD,FORWARD,1754676005732,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676005819.png,43.2,43.2,FORWARD,FORWARD,FORWARD,1754676005819,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676005868.png,60.0,60.0,FORWARD,FORWARD,FORWARD,1754676005868,Record_2025-08-08_19-36-02_seq19,real
DataSet/Record_2025-08-08_19-36-02/Images/1754676006129.png,41.7,60.0,FORWARD,FORWARD,FORWARD,1754676006129,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676006170.png,36.8,60.0,FORWARD,FORWARD,FORWARD,1754676006170,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676006220.png,30.7,60.0,FORWARD,FORWARD,FORWARD,1754676006220,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676006263.png,25.5,60.0,FORWARD,FORWARD,FORWARD,1754676006263,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676006302.png,20.8,60.0,FORWARD,FORWARD,FORWARD,1754676006302,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676006345.png,15.6,60.0,FORWARD,FORWARD,FORWARD,1754676006345,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676006397.png,0.0,60.0,STOP,FORWARD,LEFT,1754676006397,Record_2025-08-08_19-36-02_seq19,real
DataSet/Record_2025-08-08_19-36-02/Images/1754676006491.png,0.4,60.0,FORWARD,FORWARD,FORWARD,1754676006491,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676006504.png,0.7,60.0,FORWARD,FORWARD,FORWARD,1754676006504,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676006533.png,1.4,60.0,FORWARD,FORWARD,FORWARD,1754676006533,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676006582.png,2.6,60.0,FORWARD,FORWARD,FORWARD,1754676006582,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676006630.png,3.7,60.0,FORWARD,FORWARD,FORWARD,1754676006630,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676006676.png,4.8,60.0,FORWARD,FORWARD,FORWARD,1754676006676,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676006725.png,5.9,60.0,FORWARD,FORWARD,FORWARD,1754676006725,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676006769.png,7.0,60.0,FORWARD,FORWARD,FORWARD,1754676006769,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676006818.png,8.1,60.0,FORWARD,FORWARD,FORWARD,1754676006818,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676006855.png,9.0,60.0,FORWARD,FORWARD,FORWARD,1754676006855,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676006900.png,10.1,60.0,FORWARD,FORWARD,FORWARD,1754676006900,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676006948.png,11.2,60.0,FORWARD,FORWARD,FORWARD,1754676006948,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676006996.png,12.3,60.0,FORWARD,FORWARD,FORWARD,1754676006996,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007044.png,13.5,60.0,FORWARD,FORWARD,FORWARD,1754676007044,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007092.png,14.6,60.0,FORWARD,FORWARD,FORWARD,1754676007092,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007140.png,15.8,60.0,FORWARD,FORWARD,FORWARD,1754676007140,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007187.png,16.9,60.0,FORWARD,FORWARD,FORWARD,1754676007187,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007234.png,18.0,60.0,FORWARD,FORWARD,FORWARD,1754676007234,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007280.png,19.1,60.0,FORWARD,FORWARD,FORWARD,1754676007280,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007328.png,20.2,60.0,FORWARD,FORWARD,FORWARD,1754676007328,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007376.png,21.3,60.0,FORWARD,FORWARD,FORWARD,1754676007376,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007414.png,22.2,60.0,FORWARD,FORWARD,FORWARD,1754676007414,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007460.png,23.3,60.0,FORWARD,FORWARD,FORWARD,1754676007460,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007508.png,24.5,60.0,FORWARD,FORWARD,FORWARD,1754676007508,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007557.png,25.6,60.0,FORWARD,FORWARD,FORWARD,1754676007557,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007605.png,26.7,60.0,FORWARD,FORWARD,FORWARD,1754676007605,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007656.png,28.0,60.0,FORWARD,FORWARD,FORWARD,1754676007656,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007707.png,29.2,60.0,FORWARD,FORWARD,FORWARD,1754676007707,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007752.png,30.2,60.0,FORWARD,FORWARD,FORWARD,1754676007752,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007802.png,31.4,60.0,FORWARD,FORWARD,FORWARD,1754676007802,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007850.png,32.5,60.0,FORWARD,FORWARD,FORWARD,1754676007850,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007902.png,33.8,60.0,FORWARD,FORWARD,FORWARD,1754676007902,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007944.png,34.8,60.0,FORWARD,FORWARD,FORWARD,1754676007944,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676007982.png,35.7,60.0,FORWARD,FORWARD,FORWARD,1754676007982,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008026.png,36.7,60.0,FORWARD,FORWARD,FORWARD,1754676008026,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008070.png,37.7,60.0,FORWARD,FORWARD,FORWARD,1754676008070,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008120.png,38.9,60.0,FORWARD,FORWARD,FORWARD,1754676008120,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008166.png,40.0,60.0,FORWARD,FORWARD,FORWARD,1754676008166,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008212.png,41.1,60.0,FORWARD,FORWARD,FORWARD,1754676008212,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008263.png,42.3,60.0,FORWARD,FORWARD,FORWARD,1754676008263,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008310.png,43.4,60.0,FORWARD,FORWARD,FORWARD,1754676008310,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008361.png,44.6,60.0,FORWARD,FORWARD,FORWARD,1754676008361,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008406.png,45.7,60.0,FORWARD,FORWARD,FORWARD,1754676008406,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008453.png,46.8,60.0,FORWARD,FORWARD,FORWARD,1754676008453,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008499.png,47.9,60.0,FORWARD,FORWARD,FORWARD,1754676008499,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008541.png,48.9,60.0,FORWARD,FORWARD,FORWARD,1754676008541,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008583.png,49.9,60.0,FORWARD,FORWARD,FORWARD,1754676008583,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008631.png,51.0,60.0,FORWARD,FORWARD,FORWARD,1754676008631,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008679.png,52.1,60.0,FORWARD,FORWARD,FORWARD,1754676008679,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008725.png,53.2,60.0,FORWARD,FORWARD,FORWARD,1754676008725,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008773.png,54.4,60.0,FORWARD,FORWARD,FORWARD,1754676008773,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008819.png,55.5,60.0,FORWARD,FORWARD,FORWARD,1754676008819,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008865.png,56.5,60.0,FORWARD,FORWARD,FORWARD,1754676008865,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676008925.png,60.0,60.0,FORWARD,FORWARD,FORWARD,1754676008925,Record_2025-08-08_19-36-02_seq19,real
DataSet/Record_2025-08-08_19-36-02/Images/1754676009026.png,0.0,0.0,STOP,STOP,STOP,1754676009026,Record_2025-08-08_19-36-02_seq19,real
DataSet/Record_2025-08-08_19-36-02/Images/1754676009162.png,2.8,2.8,FORWARD,FORWARD,FORWARD,1754676009162,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676009177.png,5.3,5.3,FORWARD,FORWARD,FORWARD,1754676009177,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676009192.png,7.9,7.9,FORWARD,FORWARD,FORWARD,1754676009192,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676009206.png,10.3,10.3,FORWARD,FORWARD,FORWARD,1754676009206,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676009220.png,12.7,12.7,FORWARD,FORWARD,FORWARD,1754676009220,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676009235.png,15.3,15.3,FORWARD,FORWARD,FORWARD,1754676009235,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676009282.png,23.4,23.4,FORWARD,FORWARD,FORWARD,1754676009282,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676009329.png,31.5,31.5,FORWARD,FORWARD,FORWARD,1754676009329,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676009375.png,60.0,60.0,FORWARD,FORWARD,FORWARD,1754676009375,Record_2025-08-08_19-36-02_seq19,real
DataSet/Record_2025-08-08_19-36-02/Images/1754676009508.png,56.2,60.0,FORWARD,FORWARD,FORWARD,1754676009508,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676009522.png,52.1,60.0,FORWARD,FORWARD,FORWARD,1754676009522,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676009535.png,48.2,60.0,FORWARD,FORWARD,FORWARD,1754676009535,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676009561.png,0.0,60.0,STOP,FORWARD,LEFT,1754676009561,Record_2025-08-08_19-36-02_seq19,real
DataSet/Record_2025-08-08_19-36-02/Images/1754676009714.png,0.0,58.6,STOP,FORWARD,LEFT,1754676009714,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676009725.png,0.0,57.6,STOP,FORWARD,LEFT,1754676009725,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676009740.png,0.0,56.2,STOP,FORWARD,LEFT,1754676009740,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676009779.png,0.0,52.7,STOP,FORWARD,LEFT,1754676009779,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676009823.png,0.0,48.6,STOP,FORWARD,LEFT,1754676009823,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676009869.png,0.0,44.4,STOP,FORWARD,LEFT,1754676009869,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676009915.png,0.0,40.2,STOP,FORWARD,LEFT,1754676009915,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676009962.png,0.0,35.9,STOP,FORWARD,LEFT,1754676009962,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676010009.png,0.0,31.6,STOP,FORWARD,LEFT,1754676010009,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676010058.png,0.0,27.1,STOP,FORWARD,LEFT,1754676010058,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676010105.png,0.0,22.8,STOP,FORWARD,LEFT,1754676010105,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676010148.png,0.0,18.8,STOP,FORWARD,LEFT,1754676010148,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676010188.png,0.0,15.1,STOP,FORWARD,LEFT,1754676010188,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676010286.png,0.0,0.0,STOP,STOP,STOP,1754676010286,Record_2025-08-08_19-36-02_seq19,real
DataSet/Record_2025-08-08_19-36-02/Images/1754676010508.png,-60.0,-60.0,BACKWARD,BACKWARD,BACKWARD,1754676010508,Record_2025-08-08_19-36-02_seq19,real
DataSet/Record_2025-08-08_19-36-02/Images/1754676010645.png,-55.7,-55.7,BACKWARD,BACKWARD,BACKWARD,1754676010645,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676010656.png,-52.5,-52.5,BACKWARD,BACKWARD,BACKWARD,1754676010656,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676010671.png,-48.2,-48.2,BACKWARD,BACKWARD,BACKWARD,1754676010671,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676010684.png,-44.4,-44.4,BACKWARD,BACKWARD,BACKWARD,1754676010684,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676010698.png,-40.4,-40.4,BACKWARD,BACKWARD,BACKWARD,1754676010698,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676010711.png,0.0,0.0,STOP,STOP,STOP,1754676010711,Record_2025-08-08_19-36-02_seq19,real
DataSet/Record_2025-08-08_19-36-02/Images/1754676010852.png,0.0,0.0,STOP,STOP,STOP,1754676010852,Record_2025-08-08_19-36-02_seq19,real
DataSet/Record_2025-08-08_19-36-02/Images/1754676010992.png,0.0,3.2,STOP,FORWARD,LEFT,1754676010992,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676011058.png,0.0,9.5,STOP,FORWARD,LEFT,1754676011058,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676011077.png,0.0,11.3,STOP,FORWARD,LEFT,1754676011077,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676011094.png,0.0,12.9,STOP,FORWARD,LEFT,1754676011094,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676011108.png,0.0,14.2,STOP,FORWARD,LEFT,1754676011108,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676011122.png,0.0,15.6,STOP,FORWARD,LEFT,1754676011122,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676011135.png,0.0,16.8,STOP,FORWARD,LEFT,1754676011135,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676011148.png,0.0,18.0,STOP,FORWARD,LEFT,1754676011148,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676011161.png,0.0,19.3,STOP,FORWARD,LEFT,1754676011161,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676011175.png,0.0,20.6,STOP,FORWARD,LEFT,1754676011175,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676011290.png,0.0,60.0,STOP,FORWARD,LEFT,1754676011290,Record_2025-08-08_19-36-02_seq19,real
DataSet/Record_2025-08-08_19-36-02/Images/1754676011734.png,0.0,51.8,STOP,FORWARD,LEFT,1754676011734,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676011779.png,0.0,49.2,STOP,FORWARD,LEFT,1754676011779,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676011865.png,0.0,44.3,STOP,FORWARD,LEFT,1754676011865,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676011908.png,0.0,41.9,STOP,FORWARD,LEFT,1754676011908,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676011954.png,0.0,39.3,STOP,FORWARD,LEFT,1754676011954,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676011996.png,0.0,36.9,STOP,FORWARD,LEFT,1754676011996,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676012088.png,0.0,31.7,STOP,FORWARD,LEFT,1754676012088,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676012111.png,0.0,30.3,STOP,FORWARD,LEFT,1754676012111,Record_2025-08-08_19-36-02_seq19,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754676012139.png,0.0,28.7,STOP,FORWARD,LEFT,1754676012139,Record_2025-08-08_19-36-02_seq19,interp
